Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,2.6,,1.7,3.9,21,Unintended,Pregnancy Intendedness,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,IND2,BOC11,RES4
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,21,,,,,,Smoked 3 months before Pregnancy,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,BOC12,BOC12,
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,44.8,,39.8,49.8,329,12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,12YR3,BOC5,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,64.5,,59.3,69.5,223,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,AGE4,BOC17,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,56.1,,48.6,63.4,142,"$50,000 or more",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO8,54,INC38,BOC14,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,94.6,,90.5,97,185,Hispanic,Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO9,55,ETH2,BOC6,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,86.4,,82.3,89.7,781,Non-WIC,On WIC during Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,WIC1,BOC10,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,ETH3,BOC6,RES3
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,97.2,,96.2,98,738,LBW (<=2500g),Birth Weight,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,BWT1,BOC1,RES23
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,96.8,,95.4,97.8,1052,Non-Smoker,Smoked last 3 months of Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,SMK1,BOC13,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,78.8,,75.2,82,561,Intended,Pregnancy Intendedness,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,IND1,BOC11,RES40
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,42.2,,39.4,45.1,461,MARRIED,Marital Status,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,MA1,BOC3,RES17
2007,OH,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,64.3,,60,68.4,495,>12 yrs,Maternal Education,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,12YR2,BOC5,RES40
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3,,1.7,5.4,35,WIC,On WIC during Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO9,41,WIC2,BOC10,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,40,,,,,,Maternal Age (3 Levels),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,BOC19,BOC19,
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,60.6,,52.4,68.4,276,"Less than $10,000",Income (years 2004 and beyond),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,INC39,BOC14,RES23
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,2.5,,1.6,3.8,54,None,None,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,BOC99,BOC99,RES4
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1,,0.5,2.1,12,Non-Hispanic,Mother Hispanic,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,HIS2,BOC8,RES3
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,29.4,,23.7,35.8,101,20-24 yrs,Maternal Age (4 Levels),"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,AYR4,BOC4,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,5.3,,3.1,8.8,20,30+ yrs,Maternal Age (3 Levels),"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,AYR3,BOC19,RES4
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,37.4,,29.6,45.9,64,< 12 yrs,Maternal Education,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,12YR1,BOC5,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,49.6,,44.9,54.4,573,0,Number of Previous Live Births,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,PRV0,BOC20,RES25
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3.2,,2.2,4.6,35,Non-Smoker,Smoked last 3 months of Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,SMK1,BOC13,RES40
2007,MO,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,53,,46.3,59.5,167,"$25,000 to $49,999",Income (years 2004 and beyond),"(38.635790776, -92.566300053)",CLA9,TOP2,QUO99,29,INC37,BOC14,RES17
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,9.5,,2.7,28.2,4,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,ETH2,BOC6,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.3,,1.7,6.3,12,Medicaid,Medicaid Recipient,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,MED1,BOC9,RES3
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,,Percentage,34,,,,,,Maternal Education,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,BOC5,BOC5,
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,45,,,,,,On WIC during Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,BOC10,BOC10,
2007,OR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,42.6,,38.3,47.1,498,ADEQUATE PNC,Adequacy of Prenatal care,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,PNC1,BOC18,RES17
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,25.3,,22.3,28.5,281,Non-Hispanic,Mother Hispanic,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,HIS2,BOC8,RES23
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,58.6,,55.2,61.8,635,None,None,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,BOC99,BOC99,RES17
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,2.4,,0.9,6.2,5,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,AGE2,BOC17,RES3
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,7.8,,3.1,18.4,7,INADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,PNC2,BOC18,RES4
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,51.9,,49.4,54.3,814,NBW (>2500g),Birth Weight,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,BWT2,BOC1,RES25
2007,MO,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,1.1,,0.4,3.2,4,30+ yrs,Maternal Age (3 Levels),"(38.635790776, -92.566300053)",CLA9,TOP2,QUO99,29,AYR3,BOC19,RES4
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,47.9,,44.1,51.7,269,<20 yrs,Maternal Age (3 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,AYR1,BOC19,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,62.6,,54.1,70.4,136,< 12 yrs,Maternal Education,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,12YR1,BOC5,RES23
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,94.2,,88.1,97.2,339,INTERMEDIATE PNC,Adequacy of Prenatal care,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,PNC3,BOC18,RES23
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,83.8,,81,86.1,640,Non-WIC,On WIC during Pregnancy,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,WIC1,BOC10,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,,,,,,Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,ETH2,BOC6,RES25
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,4.8,,3,7.5,28,Unintended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,IND2,BOC11,RES4
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,36.4,,30.9,42.3,108,LBW (<=2500g),Birth Weight,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,BWT1,BOC1,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS SAME OR MORE,Percentage,3.8,,2.3,6.1,21,>12 yrs,Maternal Education,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,12YR2,BOC5,RES4
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,100,,,,71,Other non-Hispanic,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO9,36,ETH3,BOC6,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,46.8,,38.8,54.9,121,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,AGE2,BOC17,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,73.9,,69,78.2,239,Hispanic,Maternal Race/Ethnicity,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,ETH2,BOC6,RES25
2007,HI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,41,,,,,,Maternal Age - 18 to 44 years in groupings,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,BOC17,BOC17,
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,39.6,,34.4,45,219,30+ yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,AYR3,BOC19,RES25
2007,MO,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,35.1,,30.9,39.5,255,Non-Medicaid,Medicaid Recipient,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO8,29,MED2,BOC9,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,31.6,,28.5,35,362,Non-Smoker,Smoked last 3 months of Pregnancy,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,SMK1,BOC13,RES25
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,45,,39.8,50.4,282,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,AGE3,BOC17,RES23
2007,NE,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,,Percentage,80,,,,,,Maternal Age - 18 to 44 years only,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO9,31,BOC16,BOC16,
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,ETH3,BOC6,RES23
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,52.1,,47.5,56.7,382,25-34 yrs,Maternal Age (4 Levels),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,AYR5,BOC4,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,41.2,,33.7,49.2,142,"$10,000 to $24,999",Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,INC36,BOC14,RES17
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,AGE5,BOC17,RES26
2007,WI,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,78.9,,75.1,82.3,378,Non-WIC,On WIC during Pregnancy,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,WIC1,BOC10,RES40
2007,OR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,50,,,,,,Smoked 3 months before Pregnancy,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO100,41,BOC12,BOC12,
2007,WV,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,50,,44.9,55.2,325,25-34 yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO99,54,AYR5,BOC4,RES25
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,58.5,,56.1,60.8,918,Non-Smoker,Smoked last 3 months of Pregnancy,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO100,15,SMK1,BOC13,RES40
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,,Percentage,27,,,,,,Maternal Education,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,BOC5,BOC5,
2007,NY,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,74,,59.7,84.6,52,<20 yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO8,36,AYR1,BOC4,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,3.6,,0.6,18.7,2,INADEQUATE PNC,Adequacy of Prenatal care,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,PNC2,BOC18,RES3
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,34.2,,30.8,37.7,244,NBW (>2500g),Birth Weight,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,BWT2,BOC1,RES25
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,,Percentage,14,,,,,,Maternal Age (3 Levels),"(38.635790776, -92.566300053)",CLA9,TOP2,QUO100,29,BOC19,BOC19,
2007,OH,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,50.1,,42.4,57.7,132,"$25,000 to $49,999",Income (years 2004 and beyond),"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,INC37,BOC14,RES25
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,95.1,,93.4,96.4,1311,Non-Hispanic,Mother Hispanic,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,HIS2,BOC8,RES23
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,33.9,,22.6,47.3,29,LBW (<=2500g),Birth Weight,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,BWT1,BOC1,RES25
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,54.2,,51.2,57.2,533,1 or more,Number of Previous Live Births,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO100,15,PRV1,BOC20,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,49.1,,44.9,53.4,345,Medicaid,Medicaid Recipient,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO8,31,MED1,BOC9,RES40
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,55.2,,50.2,60.2,409,12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,12YR3,BOC5,RES23
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,2.3,,0.3,14.1,1,UNKNOWN PNC,Adequacy of Prenatal care,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,PNC4,BOC18,RES26
2007,AR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,49.9,,38.5,61.3,74,35+ yrs,Maternal Age (4 Levels),"(34.748650124, -92.274490743)",CLA9,TOP2,QUO8,5,AYR6,BOC4,RES23
2007,OH,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,YES,Percentage,54.7,,50,59.3,407,MARRIED,Marital Status,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,MA1,BOC3,RES40
2007,HI,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,Percentage,93.9,,92.6,95.1,1296,Non-Smoker,Smoked 3 months before Pregnancy,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO9,15,SMK1,BOC12,RES23
2007,AR,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1.3,,0.7,2.6,22,WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,WIC2,BOC10,RES3
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,36.2,,31.7,40.9,274,1 or more,Number of Previous Live Births,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,PRV1,BOC20,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.7,,0.1,5.1,1,INTERMEDIATE PNC,Adequacy of Prenatal care,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,PNC3,BOC18,RES26
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,56.8,,44,68.7,63,35+ yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,AYR6,BOC4,RES40
2007,WV,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,,Percentage,57,,,,,,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,BOC5,BOC5,
2007,OR,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,Percentage,43.9,,38.2,49.8,366,Unintended,Pregnancy Intendedness,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO8,41,IND2,BOC11,RES23
2007,NY,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,56.1,,51.3,60.7,372,Non-WIC,On WIC during Pregnancy,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,WIC1,BOC10,RES17
2007,NY,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,Percentage,34.7,,27.1,43.2,74,35+ yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,AYR6,BOC4,RES23
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,3.3,,1.8,5.9,17,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,AGE2,BOC17,RES40
2007,MO,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,9.4,,5.5,15.7,19,Smoker,Smoked last 3 months of Pregnancy,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO9,29,SMK2,BOC13,RES40
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,Percentage,15.8,,10.5,23.2,29,Smoker,Smoked last 3 months of Pregnancy,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,SMK2,BOC13,RES25
2007,AR,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,YES,Percentage,60,,56,63.9,659,WIC,On WIC during Pregnancy,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO100,5,WIC2,BOC10,RES40
2007,OH,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,YES,Percentage,6.7,,4.6,9.6,47,Unintended,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO9,39,IND2,BOC11,RES40
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,DRINKER WHO QUIT,Percentage,39,,28.7,50.4,47,<20 yrs,Maternal Age (3 Levels),"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,AYR1,BOC19,RES17
2007,WI,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.2,,0,0.6,2,1 or more,Number of Previous Live Births,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO99,55,PRV1,BOC20,RES26
2007,ME,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRNKR RESUMED,Percentage,0.8,,0.1,5.3,1,35+ yrs,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO99,23,AYR6,BOC4,RES26
2007,NE,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,#DRKS REDUCED,Percentage,1.7,,0.9,3.4,13,Unintended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO99,31,IND2,BOC11,RES3
