Year,LocationAbbr,Class,Topic,Question,DataSource,Response,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO160,39,AGE5,BOC17,RES41
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,91.7,,84,95.9,79,"White, non-Hispanic",Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO163,15,ETH4,BOC6,RES24
2007,NY,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,46.5,,29.9,63.8,27,<20 yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO241,36,AYR1,BOC4,RES40
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,42,,32,52.8,34,Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO161,15,ETH2,BOC6,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,25.3,,14,41.3,27,<20 yrs,Maternal Age (4 Levels),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,AYR1,BOC4,RES41
2007,MO,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,51.3,,42.6,60,99,"$10,000 to $24,999",Income (years 2004 and beyond),"(38.635790776, -92.566300053)",CLA4,TOP4,QUO3,29,INC36,BOC14,RES40
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,97.6,,85,99.7,89,"$25,000 to $49,999",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA4,TOP4,QUO159,5,INC37,BOC14,RES24
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,1393,,,,,,Number of Previous Live Births,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO160,41,BOC20,BOC20,
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,74.4,,61,84.4,68,Smoker,Smoked 3 months before Pregnancy,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO165,36,SMK2,BOC12,RES24
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,,Percentage,770,,,,,,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,BOC6,BOC6,
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,97.9,,95.4,99.1,129,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO164,41,AGE3,BOC17,RES24
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,55.1,,40.5,68.8,66,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO161,41,AGE4,BOC17,RES41
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,18.2,,9.1,33,13,<20 yrs,Maternal Age (4 Levels),"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO161,31,AYR1,BOC4,RES41
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,40.2,,27.7,54.1,34,"$25,000 to $49,999",Income (years 2004 and beyond),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO161,54,INC37,BOC14,RES41
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,81.1,,72.2,87.6,220,"Less than $10,000",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA4,TOP4,QUO162,5,INC39,BOC14,RES24
2007,NE,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,,Percentage,771,,,,,,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO241,31,BOC11,BOC11,
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,84.1,,76.1,89.8,161,Non-WIC,On WIC during Pregnancy,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO165,39,WIC1,BOC10,RES24
2007,NY,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,21.9,,18.3,26,145,"White, non-Hispanic",Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO242,36,ETH4,BOC6,RES23
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,,,,,,LBW (<=2500g),Birth Weight,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO165,31,BWT1,BOC1,RES24
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,,Percentage,1114,,,,,,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO163,54,BOC4,BOC4,
2007,HI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,NO,Percentage,17.2,,14.3,20.4,101,"$50,000 or more",Income (years 2004 and beyond),"(21.304850435, -157.857749403)",CLA4,TOP4,QUO242,15,INC38,BOC14,RES23
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,91.3,,82.9,95.8,159,20-24 yrs,Maternal Age (4 Levels),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO164,39,AYR4,BOC4,RES24
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,ETH3,BOC6,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,9.6,,5.9,15.2,25,Non-Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO162,36,HIS2,BOC8,RES41
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,9.8,,5.5,16.9,20,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO162,31,AGE3,BOC17,RES41
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,77.1,,71.5,81.9,341,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO242,54,AGE3,BOC17,RES40
2007,WI,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,65,,55,73.8,86,"Less than $10,000",Income (years 2004 and beyond),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO3,55,INC39,BOC14,RES23
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,81.6,,76,86.2,347,ADEQUATE PNC,Adequacy of Prenatal care,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO160,5,PNC1,BOC18,RES24
2007,ME,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,,,,,,Hispanic,Mother Hispanic,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO3,23,HIS1,BOC8,RES23
2007,WI,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,,Percentage,553,,,,,,Maternal Age - 18 to 44 years only,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO89,55,BOC16,BOC16,
2007,MO,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,53,,47.8,58.2,290,Non-Smoker,Smoked last 3 months of Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO89,29,SMK1,BOC13,RES23
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,,Percentage,104,,,,,,Smoked 3 months before Pregnancy,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO242,54,BOC12,BOC12,
2007,NY,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,,Percentage,613,,,,,,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO89,36,BOC6,BOC6,
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,,Percentage,792,,,,,,Number of Previous Live Births,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO241,5,BOC20,BOC20,
2007,WI,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,NO,Percentage,63.5,,54.2,71.8,98,"Less than $10,000",Income (years 2004 and beyond),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO89,55,INC39,BOC14,RES23
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,77.4,,67.2,85.1,108,35+ yrs,Maternal Age (4 Levels),"(38.635790776, -92.566300053)",CLA4,TOP4,QUO242,29,AYR6,BOC4,RES40
2007,NE,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,69.6,,63.7,74.9,162,"Black, non-Hispanic",Maternal Race/Ethnicity,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO242,31,ETH1,BOC6,RES40
2007,NE,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,46.6,,41,52.2,242,Non-Hispanic,Mother Hispanic,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO3,31,HIS2,BOC8,RES40
2007,OR,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,56,,49.5,62.3,328,Non-Smoker,Smoked 3 months before Pregnancy,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO89,41,SMK1,BOC12,RES40
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,70.5,,61.6,78,185,Intended,Pregnancy Intendedness,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO241,54,IND1,BOC11,RES40
2007,MO,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,42.6,,31.2,55,46,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO3,29,AGE4,BOC17,RES40
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,1394,,,,,,Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO160,41,BOC6,BOC6,
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,,Percentage,1114,,,,,,Marital Status,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO162,54,BOC3,BOC3,
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,73.4,,70.2,76.3,1218,Non-Hispanic,Mother Hispanic,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO242,54,HIS2,BOC8,RES40
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,76.9,,65.6,85.3,120,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO160,39,AGE3,BOC17,RES24
2007,HI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,60.4,,56.8,63.9,425,Non-Hispanic,Mother Hispanic,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO241,15,HIS2,BOC8,RES40
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,88.9,,84.9,91.9,334,NBW (>2500g),Birth Weight,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO163,5,BWT2,BOC1,RES24
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO162,29,PNC4,BOC18,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,92,,73.1,98,55,INADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO159,39,PNC2,BOC18,RES24
2007,OH,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,58.2,,49.9,66.1,171,Smoker,Smoked 3 months before Pregnancy,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO241,39,SMK2,BOC12,RES40
2007,MO,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,50.3,,44.4,56.1,213,Non-Smoker,Smoked last 3 months of Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO3,29,SMK1,BOC13,RES40
2007,AR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,YES (CHECKED),Percentage,20.2,,13.4,29.2,38,>12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO165,5,12YR2,BOC5,RES41
2007,WI,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,41.8,,34.8,49.2,109,OTHER,Marital Status,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO3,55,MA2,BOC3,RES40
2007,HI,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,55.9,,51.3,60.4,247,1 or more,Number of Previous Live Births,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO3,15,PRV1,BOC20,RES23
2007,NE,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,NO,Percentage,53.4,,47.8,59,269,Non-Hispanic,Mother Hispanic,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO3,31,HIS2,BOC8,RES23
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,YES (CHECKED),Percentage,37.8,,28.8,47.7,51,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO161,55,AGE2,BOC17,RES41
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,96.6,,93,98.3,208,30+ yrs,Maternal Age (3 Levels),"(21.304850435, -157.857749403)",CLA4,TOP4,QUO164,15,AYR3,BOC19,RES24
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,60.8,,55.5,65.9,268,NBW (>2500g),Birth Weight,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO241,55,BWT2,BOC1,RES40
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,948,,,,,,Number of Previous Live Births,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO165,29,BOC20,BOC20,
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,14.8,,9.9,21.5,34,Non-Smoker,Smoked last 3 months of Pregnancy,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO160,36,SMK1,BOC13,RES41
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,25.1,,19.5,31.8,95,Unintended,Pregnancy Intendedness,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO160,39,IND2,BOC11,RES41
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,,Percentage,706,,,,,,Maternal Race/Ethnicity,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO160,55,BOC6,BOC6,
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,YES (CHECKED),Percentage,9.9,,3.3,26,4,Hispanic,Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO163,36,ETH2,BOC6,RES41
2007,OR,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(44.567449424, -120.155031326)",CLA4,TOP4,QUO163,41,AGE5,BOC17,RES24
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,13.5,,4.3,35.1,7,35+ yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO160,54,AYR6,BOC4,RES41
2007,NY,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,46.7,,36.9,56.7,74,Non-Medicaid,Medicaid Recipient,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO3,36,MED2,BOC9,RES40
2007,AR,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,55.9,,51.1,60.6,400,"White, non-Hispanic",Maternal Race/Ethnicity,"(34.748650124, -92.274490743)",CLA4,TOP4,QUO241,5,ETH4,BOC6,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,812,,,,,,Maternal Education,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO165,36,BOC5,BOC5,
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,71,,63.8,77.3,154,"$10,000 to $24,999",Income (years 2004 and beyond),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO242,23,INC36,BOC14,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,,Percentage,816,,,,,,Smoked last 3 months of Pregnancy,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO165,36,BOC13,BOC13,
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- problems getting birth control,PRAMS,NO (UNCHECKED),Percentage,91.5,,86.8,94.6,306,None,None,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO159,55,BOC99,BOC99,RES24
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,59.4,,51.8,66.6,230,Non-Smoker,Smoked last 3 months of Pregnancy,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO161,54,SMK1,BOC13,RES24
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,YES (CHECKED),Percentage,13.7,,9.2,19.8,28,MARRIED,Marital Status,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO162,31,MA1,BOC3,RES41
2007,WI,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,86.6,,83.1,89.5,439,25-34 yrs,Maternal Age (4 Levels),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO242,55,AYR5,BOC4,RES40
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,90.2,,86.2,93.2,231,<20 yrs,Maternal Age (4 Levels),"(38.665510202, -80.712640135)",CLA4,TOP4,QUO163,54,AYR1,BOC4,RES24
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,78.9,,68,86.8,104,< 12 yrs,Maternal Education,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO164,31,12YR1,BOC5,RES24
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,72.7,,65.3,79,112,20-24 yrs,Maternal Age (4 Levels),"(21.304850435, -157.857749403)",CLA4,TOP4,QUO165,15,AYR4,BOC4,RES24
2007,WV,Family Planning,Contraception - Conception,Reason for not using contraception at conception- didn't mind getting pregnant,PRAMS,NO (UNCHECKED),Percentage,70.3,,58,80.3,115,INTERMEDIATE PNC,Adequacy of Prenatal care,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO161,54,PNC3,BOC18,RES24
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,96.9,,90.1,99.1,126,30+ yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA4,TOP4,QUO164,36,AYR3,BOC19,RES24
2007,WV,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,YES,Percentage,55.7,,48.6,62.5,236,12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO241,54,12YR3,BOC5,RES40
2007,ME,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO89,23,AGE5,BOC17,RES40
2007,NE,Family Planning,Contraception - Conception,Indicator of contraceptive use at time of pregnancy among women with an unintended pregnancy,PRAMS,YES,Percentage,,,,,,Intended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO3,31,IND1,BOC11,RES40
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,YES (CHECKED),Percentage,46.3,,29.4,64.1,18,<20 yrs,Maternal Age (4 Levels),"(44.393191174, -89.816370742)",CLA4,TOP4,QUO160,55,AYR1,BOC4,RES41
2007,ME,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception for those not trying to get pregnant,PRAMS,NO,Percentage,46.6,,39.1,54.2,99,MARRIED,Marital Status,"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO241,23,MA1,BOC3,RES23
2007,WV,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,YES,Percentage,46.6,,40.5,52.8,266,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA4,TOP4,QUO89,54,AGE2,BOC17,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,90.4,,84.8,94.1,237,Non-Hispanic,Mother Hispanic,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO162,36,HIS2,BOC8,RES24
2007,OH,Family Planning,Contraception - Conception,Indicator of contraception use at the time of pregnancy (for those not trying to get pregnant),PRAMS,,Percentage,653,,,,,,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO89,39,BOC18,BOC18,
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,84.7,,67.4,93.7,52,INADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO162,39,PNC2,BOC18,RES24
2007,MO,Family Planning,Contraception - Conception,(*PCH) Indicator of no birth control use at conception,PRAMS,YES,Percentage,68.4,,63.7,72.7,439,WIC,On WIC during Pregnancy,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO242,29,WIC2,BOC10,RES40
2007,NY,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she could not get pregnant at that time,PRAMS,NO (UNCHECKED),Percentage,80.9,,71.2,87.9,114,Non-Medicaid,Medicaid Recipient,"(42.827001032, -75.543970427)",CLA4,TOP4,QUO165,36,MED2,BOC9,RES24
2007,MO,Family Planning,Contraception - Conception,Reason for not using contraception at conception - some other reason,PRAMS,NO (UNCHECKED),Percentage,,,,,,Age < 18,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA4,TOP4,QUO162,29,AGE1,BOC17,RES24
2007,HI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,,Percentage,1186,,,,,,Maternal Age - 18 to 44 years only,"(21.304850435, -157.857749403)",CLA4,TOP4,QUO164,15,BOC16,BOC16,
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception- husband or partner did not want to,PRAMS,NO (UNCHECKED),Percentage,82.6,,74.1,88.8,166,Non-WIC,On WIC during Pregnancy,"(40.060210141, -82.404260056)",CLA4,TOP4,QUO160,39,WIC1,BOC10,RES24
2007,WI,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,,Percentage,706,,,,,,Marital Status,"(44.393191174, -89.816370742)",CLA4,TOP4,QUO163,55,BOC3,BOC3,
2007,NE,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,,Percentage,1111,,,,,,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA4,TOP4,QUO164,31,BOC11,BOC11,
2007,ME,Family Planning,Contraception - Conception,Reason for not using contraception at conception - had side effects from birth control,PRAMS,NO (UNCHECKED),Percentage,94.2,,86,97.7,73,"Less than $10,000",Income (years 2004 and beyond),"(45.254228894001, -68.985031336)",CLA4,TOP4,QUO163,23,INC39,BOC14,RES24
2007,OH,Family Planning,Contraception - Conception,Reason for not using contraception at conception - thought she or partner was sterile,PRAMS,NO (UNCHECKED),Percentage,92.4,,78.5,97.6,83,<20 yrs,Maternal Age (4 Levels),"(40.060210141, -82.404260056)",CLA4,TOP4,QUO164,39,AYR1,BOC4,RES24
